Date,Event Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID
2/3/21,February 2021: A school principal was killed by gunmen.,Afghanistan,AFG,Nangarhar province,34.4284,70.4578,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,27077
2/3/21,February 2021: A student attempted to set fire to the Faculty of Economics and Management to allegedly destroy reports and administrative documents. ,Cameroon,CMR,West,5.4451236,10.04150679,"(3) District, Communicipality or Commune ",Education Building ,Civilian,Students,Arson,University,0,1,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,26928
2/3/21,February 2021: A school and motorbikes belonging to Volunteers for the Defence of the Fatherland were set on fire by ISGS suspected militants. Four people were killed.,Burkina Faso,BFA,Central-North,13.94339715,-0.682011687,(2) 25 km Precision ,Education Building ,NSA,Islamic State of the Greater Sahara,Arson,School: No Further Details,1,0,0,1,0,1,TRUE,0,0,0,0,4,0,0,0,0,0,27248
2/3/21,"February 2021: In Kogi state, suspected herdsmen set a school ablaze.",Nigeria,NGA,Kogi State,8.143523948,6.097414994,(2) 25 km Precision ,Education Building ,Other,Fulani herdsmen,Arson,Secondary School,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,27822
2/2/21,February 2021: A Secondary school  in Al Bujn was stormed by men armed with AK-47. The security guards fled. The perpetrators robbery some material and damaged window and some office material.,South Sudan,SSD,Upper Nile,9.94610995,33.80982413,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,27155
2/2/21,"February 2021: A teacher was murdered, and three suspects were arrested. ",Cameroon,CMR,South,2.940297947,9.905550259,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26926
2/1/21,February 2021: A school teacher was shot dead for allegedly having links to the Oromo Liberation Front by security forces. ,Ethiopia,ETH,Oromia Region,9.883290178,36.61631602,(2) 25 km Precision ,Unspecified Location,Other,Ethiopian National Defense Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,27294
2/1/21,"February 2021: Police detained four students of the university , who were protesting in front of the campus about exam scores.",Azerbaijan,AZE,Lankaran-Astara,38.75564785,48.83978271,(2) 25 km Precision ,Education Building ,Police,National Police (Azerbaijan),Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,4,0,34939
1/31/21,January 2021: Presumed Katiba Macina (JNIM) militants burned furniture and supplies at a school.,Mali,MLI,Mopti,15.4100826,-3.9300858,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,School: No Further Details,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,47066
1/30/21,"January 2021: In Delta state, a male 26-year-old student of the Delta State Polytechnic was killed by unknown armed men. ",Nigeria,NGA,Delta State,5.591112913,6.100364203,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Knife,University,0,1,0,0,1,0,TRUE,0,0,0,0,1,1,0,0,0,0,27485
1/30/21,January 2021: A temporary teacher of a secondary school was tortured and murdered by unidentified perpetrators. ,Cameroon,CMR,South,3.100192638,10.01663446,(2) 25 km Precision ,Private Travel,NSA,Unidentified Armed Actor,Fist and Foot,Not Applicable,0,0,0,0,0,0,FALSE,1,1,0,0,0,0,0,0,0,0,26764
1/28/21,"January 2021: Seven students were kidnapped by suspected separatist gunmen. The next day, students and teachers opted to stay home for security reasons. ",Cameroon,CMR,Northwest,6.2280285,10.71530526,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,TRUE,0,0,0,0,1,0,0,1,0,0,26754
1/27/21,January 2022: A Bharatiya Janata Party spokesperson at Jamalpur University was attacked by unidentified assailants. The suspected reason is a dispute with the acting principal. ,India,IND,Bihar,25.3125,86.4888,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,TRUE,0,1,0,0,1,0,0,0,0,0,26906
1/27/21,January 2021: A religious scholar and head of a public school was killed by gunmen.,Afghanistan,AFG,Badakhshan Province,36.78289206,71.10076327,(2) 25 km Precision ,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26905
1/25/21,January 2021: A computer science lecturer at the Federal Polytechnic was shot dead because he refused to identify himself after the Nigerian Air Force stopped him on a highway. ,Nigeria,NGA,Imo State,5.4207,7.0767,"(3) District, Communicipality or Commune ",Private Travel,Other,Nigerian Air Force,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26846
1/22/21,January 2021: Seven people were axed and a boy was held hostage by a knife-wielding man outside the gate of a middle school before the latter was shot in the head by a sniper.,China,CHN,Yunnan,24.8814533,102.8265417,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,8,0,0,0,26851
1/21/21,January 2021: 344 female students and staff were barren to leave a high school by 40 armed policemen as the school had been used as collateral for a bank loan.  ,Nigeria,NGA,Enugu State,6.444953139,7.495391587,"(3) District, Communicipality or Commune ",Education Building ,Police,Nigeria Police Force,Firearms,Secondary School,1,0,0,0,1,0,TRUE,0,0,0,44,0,0,0,0,300,0,26840
1/21/21,January 2021: A senior staff of the association of Nigerian universities was abducted by gunmen. ,Nigeria,NGA,Delta State,5.7894,6.1023,"(3) District, Communicipality or Commune ",On Way To or From School,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26833
1/20/21,"January 2021: Russian peacekeepers entered a schoolyard, while conducting military training stationed at a neighboring stadium. The peacekeepers, who had not given the school advanced notification of their military drills, drove into the schoolyard in an armored vehicle and opened fire. The peacekeepers later provided new windows to the school to replace ones that were damaged by shelling.",Azerbaijan,AZE,Martakert Region,40.2112526,46.81531088,(2) 25 km Precision ,Education Building ,Other,MINUSTAH,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,34947
1/20/21,"January 2021: 30 people, including eight teachers, were abducted by Houthi forces. ",Yemen,YEM,Ta'izz Governorate,13.7207084,43.97278409,(2) 25 km Precision ,Unspecified Location,NSA,Shia al-Houthi rebels,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,8,0,0,0,0,0,0,0,26896
1/20/21,January 2021: Presumed Katiba Macina (JNIM) militants burned furniture and supplies at a school.,Mali,MLI,Mopti,13.7292092,-3.4815451,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,47069
1/20/21,January 2021: A school canteen was pillaged and school supplies destroyed by suspected Katiba Macina (JNIM) militants. .,Mali,MLI,Mopti,13.7802748,-3.4567451,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,47068
1/20/21,January 2021: Presumed Katiba Macina (JNIM) militants burned furniture and supplies at a school.,Mali,MLI,Mopti,13.7681472,-3.5230785,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,47067
1/19/21,January 2021: Seven teachers were arrested for teaching Arabic to Syrian Kurd students and preparatory courses to high school students by Kurdish security forces.,Syria,SYR,Al-Hasaka Governorate,37.06997116,40.65422045,(2) 25 km Precision ,Home,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,7,0,0,0,0,0,0,26861
1/19/21,January 2021: Four INGO learning  centres for children were destroyed by fire.,Bangladesh,BGD,Chattogram Division,20.9629088,92.24638096,(2) 25 km Precision ,Education Building ,No Information,No Information,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,26847
1/18/21,January 2021: A deputy Vice-Chancellor was kidnapped and a ransom was demanded by armed men. The victim was later released but it is unclear whether a ransom was paid. ,Nigeria,NGA,Nasarawa State,8.8486,7.8736,(2) 25 km Precision ,Private Travel,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26831
1/17/21,January 2021: A university professor was abducted and one of his sons was killed and another injured by gunmen. ,Nigeria,NGA,Kaduna State,11.0248119,7.651853312,(2) 25 km Precision ,Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26785
1/17/21,January 2021: A school teacher was killed in a raid by Afghan security forces.  ,Afghanistan,AFG,Kunar Province,34.89043682,71.18041415,(2) 25 km Precision ,Unspecified Location,Police,National Directorate of Security (Afghanistan),Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26895
1/17/21,17 January 2021: The residence of a university professor was attacked by Kaduna Communal Militia who abducted the professor and killed his son. Another son was also shot. ,Nigeria,NGA,Kaduna State,11.0779416,7.6813191,(2) 25 km Precision ,Home,Other,Fulani herdsmen,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26894
1/16/21,16 January 2021: A university lecturer was abducted by gunmen dressed in police uniforms.,Nigeria,NGA,Imo State,5.489736,7.0341973,"(3) District, Communicipality or Commune ",Public Building,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,28594
1/16/21,January 2021: A university deputy registrar was shot dead and his driver injured in an ambush by gunmen. ,Nigeria,NGA,Ondo State,7.2146,5.1641,"(3) District, Communicipality or Commune ",Private Travel,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26784
1/14/21,January 2021: A school was damaged by shells from the Syrian government. ,Syria,SYR,Idlib Governorate,35.81335873,36.60370089,"(3) District, Communicipality or Commune ",Education Building ,Other,Syrian Armed Forces,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,26860
1/14/21,"January 2021: In Nayapara Refugee camp, Chittagong division, a fire that a UN agency described as arson destroyed four UN learning centres for Rohingya children at the camp, along with 552 homes and 150 shops, forcing around 3,500 people to flee. One refugee alleged that a gang of thieves lit her shelter on fire after she refused to let her son join in their activities.",Bangladesh,BGD,Chattogram Division,20.9629088,92.24638096,(2) 25 km Precision ,Education Building ,Criminal,Criminal,Arson,Pre-School,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,39943
1/13/21,"January 2021: More than 5,000 public school teachers held a nationwide strike, calling for the acquittal of 13 of their colleagues on trial after protesting last year. ",Morocco,MAR,No Information,31.15640841,-7.349857163,(6) Country,Unspecified Location,Police,National Police (Morocco),No Information on the Weapon Used,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,13,0,0,0,0,0,0,31322
1/13/21,January 2021: A school director was abducted by Jama'at Nasr al-Islam wal Muslimin militants.,Niger,NER,Tillabéri Region,13.53118977,1.329341376,(2) 25 km Precision ,Unspecified Location,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26884
1/12/21,January 2021: A lecturer from a polytechnic school was kidnapped at his home and released four days later.,Nigeria,NGA,Rivers State,4.9564,7.0136,"(3) District, Communicipality or Commune ",Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26778
1/9/21,January 2021: A total of 30 teachers were arrested for conscription by the Syrian Democratic Forces. ,Syria,SYR,Al-Hasaka Governorate,36.05423404,40.72494606,(2) 25 km Precision ,Other,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,15,0,0,0,0,0,0,26882
1/9/21,January 2021: The director of a technical school was killed by unidentified perpetrators. ,Cameroon,CMR,Southwest,5.820954233,9.360355169,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26753
1/9/21,January 2021: The principal of a bilingual high school was shot dead by gunmen. ,Cameroon,CMR,Southwest,5.90819985,9.26218097,(2) 25 km Precision ,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26752
1/8/21,"Around, 08 January 2021: In Basira, Deir-ez-Zor governorate, a School was raided by the SDF and two young men who lived in the school premises were arrested. (text analyzed via Smart Panel)",Syria,SYR,Deir Ezzor Governorate,35.15802107,40.42745604,(2) 25 km Precision ,Education Building ,NSA,Syrian Democratic Forces,Firearms,School: No Further Details,1,0,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,1,0,26859
1/7/21,January 2021: A teacher and a civilian were abducted by the Volunteers for the Defense of the Homeland. ,Burkina Faso,BFA,North,13.85008051,-2.414247048,"(3) District, Communicipality or Commune ",Education Building ,Vigilante,Volunteers for the Defence of the Homeland,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26634
1/6/21,January 2021: A primary school was set ablaze in a community assault. ,Nigeria,NGA,Yobe,11.50021118,11.92978122,"(3) District, Communicipality or Commune ",Education Building ,NSA,Islamic State West Africa Province,Arson,Primary School,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,26777
1/5/21,January 2021: A total of 30 teachers were arrested for conscription by the Syrian Democratic Forces. ,Syria,SYR,Al-Hasaka Governorate,35.7589806,40.76743139,(2) 25 km Precision ,Other,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,15,0,0,0,0,0,0,26878
1/5/21,January 2021: A teacher was abducted while driving by armed men. The victim was released three days later. ,Colombia,COL,Cauca,3.1342,-76.3922,"(3) District, Communicipality or Commune ",On Way To or From School,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26685
1/5/21,"January 2021: In Shimelba Camp, a secondary school run by a faith-based NGO, a WFP storage facility and a clinic, were all burned down inside a refugee camp.",Ethiopia,ETH,Tigray,14.1755,37.7244,(2) 25 km Precision ,Education Building ,No Information,No Information,Arson,Secondary School,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,39913
1/3/21,January 2021: Teachers and employees were arrested for conscription by the Syrian Democratic Forces.,Syria,SYR,Al-Hasaka Governorate,36.50542784,40.74254054,(2) 25 km Precision ,Other,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,10,0,0,0,0,0,0,26877
1/2/21,"January 2021: A teacher, a member of the union FECODE, was killed with a knife. ",Colombia,COL,Casanare,5.3276,-72.3969,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26684
1/1/21,"January 2021: Three people were killed, including a teacher, by Boko Haram. ",Cameroon,CMR,Far-North,10.9226517,13.84285913,(2) 25 km Precision ,Other,NSA,Boko Haram,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26683
12/31/20,December 2020: A school was looted by unidentified attackers who raided the village.,South Sudan,SSD,Central Equatoria,4.9036,31.4919,(2) 25 km Precision ,Education Building ,No Information,No Information,Firearms,School: No Further Details,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,26611
12/30/20,December 2020: The body of the school director was found at her residence with several stabbing wounds and her son was also injured,Colombia,COL,Norte De Santander,7.8333,-72.5057,(2) 25 km Precision ,Home,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26632
12/29/20,December 2020: Six teachers were abducted when a bus was ambushed by JNIM militants ,Mali,MLI,Mopti,15.1066,-2.6396,(2) 25 km Precision ,Private Travel,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,6,0,0,0,0,0,0,0,26609
12/26/20,"December 2020: More than 20 young men including teachers were detained for conscription purposes by QSD members
",Syria,SYR,Al-Hasaka Governorate,35.91533034,40.84545154,(2) 25 km Precision ,Other,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,3,0,0,0,0,0,0,26673
12/25/20,"December 2020: Several teachers were detained by QSD  for conscription purposes
",Syria,SYR,Al-Hasaka Governorate,36.05381769,40.72683334,(2) 25 km Precision ,Unspecified Location,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,5,0,0,0,0,0,0,26672
12/22/20,December 2020: A School Principal and a traditional leader were kidnapped by separatist fighters,Cameroon,CMR,Northwest,6.00536199,10.25848605,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Interim Government of Ambazonia,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26446
12/20/20,December 2020: Two teachers were kidnapped by armed Boko Haram gunmen,Cameroon,CMR,Far-North,10.4067804,13.82766435,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Boko Haram,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,2,0,0,0,0,0,0,0,26445
12/16/20,December 2020: A professor was killed by an unidentified armed group ,Iraq,IRQ,Maysan Governorate,31.83549306,47.14447993,(2) 25 km Precision ,Other,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26671
12/15/20,December 2020: A teacher was arrested and tortured by the security forces ,Cameroon,CMR,Centre,3.8667,11.5167,(2) 25 km Precision ,Unspecified Location,Other,Cameroon Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,1,0,0,0,0,0,0,26578
12/11/20,"December 2020: 334 students were abducted and taken to a rainforest by gunmen who stormed the all-boys secondary school. A security guard was killed in the attack. In response, the provincial government ordered the closure of all schools across the state until further notice. Many students escaped or were released days later. Students reported being beaten during captivity and deprived of food and water. At least two students were reportedly killed. Boko Haram claimed responsibility for the attack, but government authorities disputed that claim, and attributed the attack to a Fulani gang instead. ",Nigeria,NGA,Katsina,11.9313,7.4138,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,TRUE,0,0,0,0,347,2,344,346,0,0,26481
12/11/20,December 2020: Seven civilians including a teacher were kidnapped and school closed during an incursion by armed militiamen,DRC,COD,North Kivu,-1.016611159,29.43743728,(2) 25 km Precision ,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26607
12/10/20,December 2020:  A primary school was broken into and fired at by a group of  Jalisco New Generation Cartel members,Mexico,MEX,Michoacan,18.7582,-103.3678,(2) 25 km Precision ,Education Building ,NSA,Jalisco New Generation Cartel,Firearms,Primary School,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,26633
12/10/20,December 2020: Dozens of university graduate students were taken to an unknown destination by Houthi officials due to gender-mixing while they were attending a graduation ceremony. ,Yemen,YEM,Amanat al Asimah,15.3655,44.181,(2) 25 km Precision ,Education Building ,NSA,Shia al-Houthi rebels,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,24,0,0,26631
12/8/20,December 2020: A school principal was abducted and murdered by six people  for allegedly being an informant,Nepal,NPL,Koshi Province,26.92941643,87.6626623,"(3) District, Communicipality or Commune ",Home,NSA,Communist Party of Nepal-Maoist,Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26574
12/7/20,"December 2020: In Borno state, Boko Haram militants attacked an IDP camp, burning down fourteen households and killing three IDPs. ",Nigeria,NGA,Borno State,12.4839148,14.1829809,(2) 25 km Precision ,Education Building ,NSA,Boko Haram,Arson,Secondary School,1,0,0,0,1,0,TRUE,0,0,0,0,3,0,0,0,0,0,26478
12/7/20,December 2020: Two teachers were  abducted by kidnappers in military uniforms ,Nigeria,NGA,Delta State,5.702081488,5.931245339,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,Secondary School,1,0,0,0,1,0,TRUE,0,0,2,0,2,0,0,0,0,0,26454
12/5/20,December 2020: A teacher was assaulted for violating coronavirus curfew regulations by police,Zimbabwe,ZWE,Masvingo,-20.35,31.45,(2) 25 km Precision ,Unspecified Location,Police,Zimbabwe Republic Police,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,0,0,0,0,0,0,0,26627
12/5/20,December 2020: A school and town hall were set on fire and  civilians were assaulted by ISGS militants during an attack on the village ,Mali,MLI,Gao,15.1787,0.7238,(2) 25 km Precision ,Education Building ,NSA,Islamic State of the Greater Sahara,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,26608
12/5/20,December 2020: The dean of the Education Faculty was shot and killed by two unidentified perpetrators on a motorcycle ,Yemen,YEM,Ad Dali' Governorate,13.70136312,44.73152383,"(3) District, Communicipality or Commune ",Private Travel,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26576
12/2/20,Decemner 2020: An education department official was killed by Talibam militants gunmen ,Afghanistan,AFG,Kunduz Province,37.00650078,68.44401015,"(3) District, Communicipality or Commune ",Private Travel,NSA,Taliban,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26573
12/2/20,December 2020: Two teachers were beaten and had their belongings destroyed by FARDC soldiers. ,DRC,COD,Nord-Kivu,-1.4,28.8167,(2) 25 km Precision ,Unspecified Location,Other,Forces armées de la République démocratique du Congo,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,2,0,0,0,0,0,0,0,0,26606
11/28/20,November 2020: A professor was killed by two assailants in unspecified circumstances,Nigeria,NGA,Benue State,7.7322,8.5391,"(3) District, Communicipality or Commune ",Other,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26211
11/28/20,"November 2020: Three University professors were abducted by Pakistani state officials. Two were released after being insulted and reportedly tortured. One remains in captivity, his whereabouts remain unknown.",Pakistan,PAK,Balochistan,29.79968766,66.8483737,(2) 25 km Precision ,On Way To or From School,Other,Pakistan Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,3,0,0,0,0,0,0,0,26246
11/27/20,November 2020: A teacher was abducted by JNIM militants  in Tonka,Mali,MLI,Timbuktu,16.12886033,-3.748054369,(2) 25 km Precision ,Unspecified Location,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,26296
11/27/20,November 2020: Students were assaulted with sticks and 10 injured when they staged a protest against the closure of the educational facility ,Bangladesh,BGD,Rajshahi division,24.3745,88.6042,"(3) District, Communicipality or Commune ",Education Building ,Protestors,Local population,Knife,University,0,1,0,0,1,0,TRUE,0,0,0,0,10,0,0,0,0,0,26231
11/26/20,November 2020: Students were attached and beaten during a graduation rehearsal by Houthi forces ,Yemen,YEM,Ibb Governorate,13.943896,44.169984,(2) 25 km Precision ,Education Building ,NSA,Shia al-Houthi rebels,Firearms,University,0,1,0,0,1,0,TRUE,0,0,0,0,5,0,5,0,0,0,26300
11/25/20,November 2020: A  teacher was found dead in a pond near his home  ,South Sudan,SSD,Central Equatoria,4.086192377,30.67933909,"(3) District, Communicipality or Commune ",Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26216
11/24/20,November 2020: One university student was killed and another one was injured in an attack by unknown gunmen.,South Sudan,SSD,Greater Pibor Administrative Area,6.181515556,34.39544894,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,1,1,0,0,0,26303
11/24/20,November 2020: A school security guard who lived at the school premises was murdered along with his wife and two children by unidentified perpetrators using blunt instruments. The perpetrators also stole a printer from the school. ,Mozambique,MOZ,Maputo Province,-25.90740919,32.39324039,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Knife,School: No Further Details,1,0,0,0,1,0,TRUE,0,0,0,0,4,0,0,0,0,0,26198
11/24/20,November 2020: A primary school was taken over and used as a camp by Eritrean forces.,Ethiopia,ETH,Tigray,14.11793105,38.7295725,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Eritrean Defence Forces,Firearms,Primary School,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,28273
11/23/20,November 2020: A teacher was shot dead by unidentified perpetrators.,Colombia,COL,RAP Eje Cafetero,4.8995993,-75.8825661,(2) 25 km Precision ,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26276
11/23/20,November 2020: A head of education was shot and injured by an unknown assailant ,Iran,IRN,Qarchak County,35.41162615,51.56755159,(2) 25 km Precision ,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,0,0,0,0,0,0,0,26312
11/23/20,November 2020: A teacher was killed by Ambazonian separatists.,Cameroon,CMR,Northwest,5.9614117,10.1516505,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,Interim Government of Ambazonia,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26310
11/21/20,November 2020: A teacher was shot several times whilst eating at a restaurant and later died in hospital,Colombia,COL,Quindío,4.4900251,-75.6429165,(2) 25 km Precision ,Public Building,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26700
11/20/20,November 2020:  A teacher was shot dead and his body dragged to a forested area by police forces ,Ethiopia,ETH,Oromia Region,7.666760976,36.83312425,(2) 25 km Precision ,Home,Police,Ethiopian Police,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,26313
11/19/20,November 2020: 20 students were wounded  when a University was struck during an airstrike by the Ethiopian National Defence Forces ,Ethiopia,ETH,Tigray,13.49380202,39.4615195,"(3) District, Communicipality or Commune ",Education Building ,Other,Ethiopian National Defense Forces,Aerial Bomb: Plane,University,0,1,0,0,0,1,TRUE,0,0,0,0,23,0,23,0,0,0,26133
